age,working_sector,financial_weight,qualification,years_of_education,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
21.0,private,153718.0,CommunityCollege,EDL3,0,Never-married,other, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,25.0, United-States,0
24.0,private,303296.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Laos,0
43.0,private,173321.0,HighGrad,EDL2,0,Divorced,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26.0,private,193945.0,CommunityCollege,EDL4,0,Never-married,support, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
46.0,private,83082.0,CommunityCollege,EDL4,0,Never-married,specialty, Not-in-family, White, Female,0.0,0.0,33.0, United-States,0
26.0,private,59306.0,Bachelors,EDL4,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
22.0,private,199698.0,CommunityCollege,EDL3,0,Never-married,sales, Own-child, White, Male,0.0,0.0,15.0, United-States,0
24.0,private,191954.0,CommunityCollege,EDL3,0,Never-married,inspector, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
77.0,self_employed,138714.0,CommunityCollege,EDL3,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
22.0,private,399087.0,dropout,EDL1,0,Married-civilian,inspector, Other-relative, White, Female,0.0,0.0,40.0, Mexico,0
29.0,private,423158.0,CommunityCollege,EDL3,0,Never-married,support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
62.0,private,159841.0,HighGrad,EDL2,0,Widowed,other, Not-in-family, White, Female,0.0,0.0,24.0, United-States,0
39.0,self_employed,174308.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
43.0,private,50356.0,CommunityCollege,EDL3,0,Married-civilian,repair, Husband, White, Male,0.0,1485.0,50.0, United-States,0
35.0,private,186110.0,HighGrad,EDL2,0,Divorced,transport, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
29.0,private,200381.0,dropout,EDL1,0,Never-married,managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
76.0,self_employed,174309.0,Masters,EDL5,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,10.0, United-States,0
63.0,self_employed,78383.0,HighGrad,EDL2,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,45.0, United-States,0
23.0,without_pay,211601.0,CommunityCollege,EDL4,0,Never-married,transport, Own-child, Black, Female,0.0,0.0,15.0, United-States,0
58.0,self_employed,321171.0,HighGrad,EDL2,0,Married-civilian,cleaner, Husband, White, Male,0.0,0.0,40.0, United-States,0
66.0,private,127921.0,HighGrad,EDL2,0,Never-married,transport, Not-in-family, White, Male,2050.0,0.0,55.0, United-States,0
41.0,private,206565.0,CommunityCollege,EDL3,0,Never-married,repair, Not-in-family, Black, Male,0.0,0.0,45.0, United-States,0
26.0,private,224563.0,Bachelors,EDL4,0,Never-married,clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
55.0,local_body,98545.0,dropout,EDL1,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
53.0,private,242606.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,40.0, United-States,0
17.0,private,270942.0,dropout,EDL1,0,Never-married,other, Other-relative, White, Male,0.0,0.0,48.0, Mexico,0
30.0,private,94235.0,HighGrad,EDL2,0,Never-married,repair, Other-relative, White, Male,0.0,0.0,40.0, United-States,0
49.0,private,71195.0,Masters,EDL5,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
19.0,private,104112.0,HighGrad,EDL2,0,Never-married,sales, Unmarried, Black, Male,0.0,0.0,30.0, Haiti,0
45.0,private,261192.0,HighGrad,EDL2,0,Married-civilian,other, Husband, Black, Male,0.0,0.0,40.0, United-States,0
33.0,private,85043.0,HighGrad,EDL2,0,Never-married,farming, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0
22.0,state,293364.0,CommunityCollege,EDL3,0,Never-married,guard, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
43.0,self_employed,241895.0,Bachelors,EDL4,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,42.0, United-States,0
67.0,without_pay,36135.0,dropout,EDL1,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,8.0, United-States,0
30.0,without_pay,151989.0,CommunityCollege,EDL4,1,Divorced,transport, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
56.0,private,101128.0,CommunityCollege,EDL4,0,Married-non-resident,other, Not-in-family, White, Male,0.0,0.0,25.0, Iran,0
31.0,private,156464.0,Bachelors,EDL4,0,Never-married,specialty, Own-child, White, Male,0.0,0.0,25.0, United-States,0
26.0,private,192262.0,HighGrad,EDL2,0,Married-civilian,other, Husband, White, Male,0.0,0.0,40.0, United-States,0
46.0,local_body,329752.0,dropout,EDL1,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,30.0, United-States,0
65.0,private,161400.0,dropout,EDL1,0,Widowed,other, Unmarried, Other, Male,0.0,0.0,40.0, United-States,0
42.0,private,111949.0,HighGrad,EDL2,0,Married-civilian,clerical, Wife, White, Female,0.0,0.0,35.0, United-States,0
26.0,self_employed,117125.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, Portugal,0
36.0,private,348022.0,dropout,EDL1,0,Married-civilian,other, Wife, White, Female,0.0,0.0,24.0, United-States,0
43.0,private,180609.0,Bachelors,EDL4,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,45.0, United-States,0
22.0,private,410439.0,HighGrad,EDL2,0,Married-non-resident,sales, Not-in-family, White, Male,0.0,0.0,55.0, United-States,0
28.0,private,92262.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
56.0,self_employed,183081.0,CommunityCollege,EDL3,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,45.0, United-States,0
22.0,private,362589.0,CommunityCollege,EDL4,0,Never-married,sales, Not-in-family, White, Female,0.0,0.0,15.0, United-States,0
39.0,private,481060.0,HighGrad,EDL2,0,Divorced,sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26.0,national,185885.0,CommunityCollege,EDL3,0,Never-married,clerical, Unmarried, White, Female,0.0,0.0,15.0, United-States,0
17.0,private,89821.0,dropout,EDL1,0,Never-married,other, Own-child, White, Male,0.0,0.0,10.0, United-States,0
45.0,private,256649.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, Black, Male,0.0,0.0,40.0, United-States,0
44.0,private,160323.0,HighGrad,EDL2,0,Never-married,repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
20.0,local_body,350845.0,CommunityCollege,EDL3,0,Never-married,clerical, Own-child, White, Female,0.0,0.0,10.0, United-States,0
33.0,private,267404.0,HighGrad,EDL2,0,Married-civilian,repair, Wife, White, Female,0.0,0.0,40.0, United-States,0
23.0,private,35633.0,CommunityCollege,EDL3,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
46.0,self_employed,80914.0,Masters,EDL5,0,Divorced,managerial, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
38.0,private,172927.0,HighGrad,EDL2,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,50.0, United-States,0
54.0,private,174319.0,HighGrad,EDL2,1,Divorced,transport, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
46.0,private,214955.0,dropout,EDL1,0,Divorced,repair, Not-in-family, White, Female,0.0,2339.0,45.0, United-States,0
25.0,private,344991.0,CommunityCollege,EDL3,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
46.0,private,108699.0,CommunityCollege,EDL3,0,Divorced,sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
36.0,local_body,117312.0,CommunityCollege,EDL3,0,Married-civilian,transport, Wife, White, Female,0.0,0.0,40.0, United-States,0
23.0,private,396099.0,HighGrad,EDL2,1,Never-married,other, Not-in-family, White, Female,0.0,0.0,25.0, United-States,0
29.0,private,134152.0,HighGrad,EDL2,1,Separated,inspector, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
19.0,private,25429.0,CommunityCollege,EDL3,1,Never-married,clerical, Own-child, White, Female,0.0,0.0,16.0, United-States,0
19.0,private,232392.0,HighGrad,EDL2,0,Never-married,other, Other-relative, White, Female,0.0,0.0,40.0, United-States,0
27.0,private,301302.0,Bachelors,EDL4,0,Never-married,repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
46.0,self_employed,277946.0,CommunityCollege,EDL4,0,Separated,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
34.0,private,196164.0,HighGrad,EDL2,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
44.0,private,115562.0,CommunityCollege,EDL3,0,Married-civilian,support, Husband, White, Male,0.0,0.0,40.0, United-States,0
45.0,private,96975.0,CommunityCollege,EDL3,0,Divorced,cleaner, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
20.0,without_pay,137300.0,HighGrad,EDL2,0,Never-married,transport, Other-relative, White, Female,0.0,0.0,35.0, United-States,0
20.0,private,416103.0,CommunityCollege,EDL3,0,Never-married,cleaner, Own-child, White, Male,0.0,0.0,40.0, United-States,0
28.0,private,108574.0,CommunityCollege,EDL3,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
34.0,private,227689.0,CommunityCollege,EDL4,0,Divorced,support, Not-in-family, White, Female,0.0,0.0,64.0, United-States,0
28.0,private,166481.0,dropout,EDL1,0,Married-civilian,cleaner, Husband, Other, Male,0.0,2179.0,40.0, Puerto-Rico,0
28.0,private,110145.0,HighGrad,EDL2,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
46.0,self_employed,317253.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,25.0, United-States,0
32.0,private,364657.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,50.0, United-States,0
41.0,local_body,42346.0,CommunityCollege,EDL3,0,Divorced,other, Not-in-family, Black, Female,0.0,0.0,24.0, United-States,0
24.0,private,241951.0,HighGrad,EDL2,0,Never-married,cleaner, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
33.0,private,118500.0,CommunityCollege,EDL3,0,Divorced,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
52.0,private,190762.0,dropout,EDL1,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, Mexico,0
30.0,private,426017.0,dropout,EDL1,0,Never-married,other, Own-child, White, Female,0.0,0.0,19.0, United-States,0
34.0,state,240283.0,HighGrad,EDL2,0,Divorced,transport, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
20.0,private,61777.0,CommunityCollege,EDL3,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,30.0, United-States,0
17.0,private,175024.0,dropout,EDL1,0,Never-married,cleaner, Own-child, White, Male,2176.0,0.0,18.0, United-States,0
29.0,private,188401.0,HighGrad,EDL2,0,Divorced,farming, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
33.0,private,228528.0,dropout,EDL1,0,Never-married,repair, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
25.0,private,133373.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,60.0, United-States,0
36.0,national,255191.0,Masters,EDL5,0,Never-married,specialty, Not-in-family, White, Male,0.0,1408.0,40.0, United-States,0
23.0,private,204653.0,HighGrad,EDL2,0,Never-married,cleaner, Not-in-family, White, Male,0.0,0.0,72.0, Dominican-Republic,0
47.0,local_body,287480.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, United-States,0
80.0,without_pay,107762.0,HighGrad,EDL2,0,Widowed,transport, Not-in-family, White, Male,0.0,0.0,24.0, United-States,0
17.0,without_pay,202521.0,dropout,EDL1,0,Never-married,transport, Own-child, White, Male,0.0,0.0,40.0, United-States,0
40.0,self_employed,204116.0,Bachelors,EDL4,0,Married-non-resident,specialty, Not-in-family, White, Female,2174.0,0.0,40.0, United-States,0
27.0,private,116358.0,CommunityCollege,EDL3,0,Never-married,repair, Own-child, Asian-Pac-Islander, Male,0.0,1980.0,40.0, Philippines,0
34.0,local_body,284843.0,HighGrad,EDL2,0,Never-married,farming, Not-in-family, Black, Male,594.0,0.0,60.0, United-States,0
34.0,local_body,117018.0,CommunityCollege,EDL3,0,Never-married,guard, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
23.0,private,81281.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
42.0,local_body,340148.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Wife, White, Female,0.0,0.0,40.0, United-States,0
29.0,private,363425.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
45.0,private,45857.0,HighGrad,EDL2,0,Divorced,clerical, Not-in-family, White, Female,0.0,0.0,28.0, United-States,0
24.0,national,191073.0,HighGrad,EDL2,0,Never-married,defence, Own-child, White, Male,0.0,0.0,40.0, United-States,0
27.0,private,405855.0,dropout,EDL1,0,Never-married,repair, Other-relative, White, Male,0.0,0.0,40.0, Mexico,0
20.0,private,298227.0,CommunityCollege,EDL3,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,35.0, United-States,0
44.0,private,290521.0,HighGrad,EDL2,1,Widowed,managerial, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
51.0,private,56915.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
20.0,private,146538.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,0
17.0,without_pay,258872.0,dropout,EDL1,0,Never-married,transport, Own-child, White, Female,0.0,0.0,5.0, United-States,0
19.0,private,206399.0,HighGrad,EDL2,0,Never-married,inspector, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
30.0,private,180374.0,HighGrad,EDL2,0,Married-civilian,managerial, Wife, White, Female,0.0,0.0,40.0, United-States,0
38.0,private,351299.0,CommunityCollege,EDL3,0,Married-civilian,transport, Husband, Black, Male,0.0,0.0,50.0, United-States,0
23.0,private,54012.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,60.0, United-States,0
32.0,without_pay,115745.0,CommunityCollege,EDL3,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0,private,116632.0,CommunityCollege,EDL4,0,Never-married,farming, Own-child, White, Male,0.0,0.0,40.0, United-States,0
54.0,local_body,288825.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, Black, Male,0.0,0.0,40.0, United-States,0
32.0,private,132601.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,50.0, United-States,0
50.0,private,193374.0,dropout,EDL1,0,Married-non-resident,repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
24.0,private,170070.0,Bachelors,EDL4,0,Never-married,support, Not-in-family, White, Female,0.0,0.0,20.0, United-States,0
52.0,private,35598.0,HighGrad,EDL2,0,Divorced,transport, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
38.0,private,33983.0,CommunityCollege,EDL3,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,40.0, United-States,0
22.0,without_pay,139883.0,CommunityCollege,EDL3,0,Never-married,transport, Own-child, White, Male,0.0,0.0,40.0, United-States,0
35.0,private,285020.0,HighGrad,EDL2,0,Never-married,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
67.0,private,49401.0,CommunityCollege,EDL4,0,Divorced,other, Not-in-family, White, Female,0.0,0.0,24.0, United-States,0
46.0,private,279196.0,Bachelors,EDL4,0,Never-married,repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
17.0,private,211870.0,dropout,EDL1,0,Never-married,other, Not-in-family, White, Male,0.0,0.0,6.0, United-States,0
27.0,private,161155.0,dropout,EDL1,0,Never-married,other, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
23.0,private,197904.0,HighGrad,EDL2,0,Never-married,other, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
33.0,private,111746.0,CommunityCollege,EDL4,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,45.0, Portugal,0
43.0,self_employed,170721.0,CommunityCollege,EDL3,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,20.0, United-States,0
28.0,state,70100.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,20.0, United-States,0
41.0,private,193626.0,HighGrad,EDL2,0,Married-non-resident,repair, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
52.0,without_pay,271749.0,dropout,EDL2,0,Never-married,transport, Other-relative, Black, Male,594.0,0.0,40.0, United-States,0
25.0,private,189775.0,CommunityCollege,EDL3,0,Married-non-resident,clerical, Own-child, Black, Female,0.0,0.0,20.0, United-States,0
63.0,without_pay,401531.0,dropout,EDL1,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,35.0, United-States,0
59.0,local_body,286967.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,45.0, United-States,0
45.0,local_body,164427.0,Bachelors,EDL4,0,Divorced,specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
40.0,private,347934.0,HighGrad,EDL2,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
46.0,national,371373.0,HighGrad,EDL2,0,Divorced,clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
35.0,private,32220.0,CommunityCollege,EDL4,0,Never-married,managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0
34.0,private,187251.0,HighGrad,EDL2,0,Divorced,specialty, Unmarried, White, Female,0.0,0.0,25.0, United-States,0
33.0,private,178107.0,Bachelors,EDL4,0,Never-married,repair, Own-child, White, Male,0.0,0.0,20.0, United-States,0
41.0,private,343121.0,HighGrad,EDL2,0,Divorced,clerical, Unmarried, White, Female,0.0,0.0,36.0, United-States,0
20.0,private,262749.0,CommunityCollege,EDL3,0,Never-married,inspector, Own-child, White, Male,0.0,0.0,40.0, United-States,0
23.0,private,403107.0,dropout,EDL1,0,Never-married,other, Own-child, White, Male,0.0,0.0,40.0, El-Salvador,0
26.0,private,64293.0,CommunityCollege,EDL3,0,Never-married,specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
72.0,without_pay,303588.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,20.0, United-States,0
23.0,local_body,324960.0,HighGrad,EDL2,0,Never-married,farming, Not-in-family, White, Male,0.0,0.0,40.0, Poland,0
62.0,local_body,114060.0,HighGrad,EDL2,1,Married-civilian,transport, Husband, White, Male,0.0,0.0,40.0, United-States,0
52.0,private,48925.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
58.0,private,180980.0,CommunityCollege,EDL3,0,Divorced,other, Unmarried, White, Female,0.0,0.0,42.0, France,0
25.0,private,181054.0,Bachelors,EDL4,0,Never-married,sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
24.0,private,388093.0,Bachelors,EDL4,0,Never-married,managerial, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
19.0,private,249609.0,CommunityCollege,EDL3,0,Never-married,guard, Own-child, White, Male,0.0,0.0,8.0, United-States,0
43.0,private,112131.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
